material,bg_hse06 (eV),bg_pbesol (eV),r_s (AA),r_val (AA),e_H (eV),e_L (eV),AN,IP (eV),EA (eV),r_cov (AA),EN (Pauling),N_val,N_unf,max_OS,stdev_OS,lat_a (AA),lat_b (AA),lat_c (AA),std_charge,min_dist (AA),cbm (eV),vbm (eV),e_fermi (eV),skew_dos,kurt_dos
SrC2,3.42853564,2.05025051,1.08191666666667,1.08365,-9.91464000653944,-2.09027666804536,16.6666666666667,9.40514781666667,0.858764408,1.15666666666667,2.01666666666667,3.33333333333333,2.66666666666667,2,3.46410161513775,4.10269671704151,4.10271844276272,7.68334700012559,0.288303303344527,1.17998361,-6.80255836,-8.85280887,-7.82768362,1.60447719413354,4.24110057989913
K2WO8,4.15260615,2.40062952,0.860031818181818,0.781086363636364,-9.85203000649815,2.04572454680385,16,11.4081634054545,1.22800260545455,0.996363636363636,2.86545454545455,6.36363636363636,2.18181818181818,0,0,10.9484793102424,10.9484792848072,10.9504744070436,0.29172358938015,1.50880561,-5.14237083,-7.54300035,-6.34268559,8.34759782267397,108.526350284278
ZnS2,2.6152799,1.41533185,0.868483333333333,0.93215,-7.9868100052679,3.01383666865452,20.6666666666667,10.0380723333333,1.17806967466667,1.10666666666667,2.27,8,1.33333333333333,2,2.12132034355964,5.88867369,5.8886757,5.88867573,0.159942396149684,2.16572515,-3.55137813,-4.96670998,-3.59372537,13.3200551303494,286.597677443673
Na6Be8O11,5.28680892,3.66167066,0.96647,0.953358,-8.1152264053526,0.786953200519055,7.44,10.2085863504,0.607988632,0.996,2.2392,3.52,1.12,2,2.25261124603039,5.23060538082295,6.40244287482091,8.24050156435936,0.306629292552434,1.52144557,-5.51616933,-9.17783999,-7.34700466,1.05683751570849,1.52935019368132
Rb2ZnH4,5.2918868,4.00308778,1.11337857142857,1.11337857142857,-6.61616143293528,0.4046985716955,15.4285714285714,10.3060273712583,0.481460631428571,0.98,1.72714285714286,2.57142857142857,0.857142857142857,2,1.58113883008419,8.08044305000002,5.91795157,10.43657049,0.218889892852567,1.65856401,-3.30445101,-7.30753879,-5.3059949,30.560463158118,1199.40308937516
HIO3,4.10564959,2.88168598,0.56049,0.57601,-10.7592920070966,3.32505200219312,15.6,12.9807719199404,1.639393256,0.736,3.036,7.2,1.6,5,3.68394198806504,5.47805040000035,5.74056598000024,7.58933193,0.458924274153616,0.99997152,-4.26958344,-7.15126942,-5.71042643,1.73389721168014,3.9176756795194
Ca(PO3)2,7.41040495,5.5304682,0.691683333333333,0.700194444444444,-10.2168955622944,1.4390255565047,10.8888888888889,12.0883174966667,1.14271077777778,0.873333333333333,2.89111111111111,5.33333333333333,2,5,4.18927201313068,7.0191565495119,7.72916363005596,17.0127187035847,0.359605243599626,1.47462013,-3.33894741,-8.86941562,-6.10418152,1.46821921225216,5.07410138061117
BaGeO3,5.33791497,3.61070301,0.90131,0.93279,-10.3454520068236,1.24287800081977,22.4,10.79305292,1.1521236626,1.066,2.644,6.8,2,4,3.38061701891407,4.58089950000752,5.72150426000332,12.88844358,0.428066875445272,1.70464319,-5.61051589,-9.2212189,-7.41586739,3.16858387770002,13.1772140108692
KVO3,4.56343721,3.01999916,1.01565,0.79021,-8.76369000578031,1.54138000101666,13.2,10.388203146,1.082487406,1.108,2.554,4.8,2.8,5,3.68394198806504,5.18474835,10.70083384,5.67639576,0.383130258089054,1.65222297,-6.138215,-9.15821416,-7.64821458,7.03547662259422,96.1464281191255
TiBrO,0.1122934,0.01245043,0.93685,0.617116666666667,-8.63031667235901,2.7206433351278,21.6666666666667,10.7533283333333,1.63341286666667,1.15333333333333,2.64666666666667,9,3.66666666666667,3,2.64575131106459,3.33088900786732,4.00375088424549,8.14394717729567,0.271446638540649,1.9523935,-5.65624587,-5.6686963,-5.66739848,1.73040532910153,5.66431225711737
SiOs,1.13442638,0.50234436,1.1246,0.92655,-8.05873000531534,-1.30670500086187,45,8.294955,1.23366129,1.275,2.05,13,4,4,5.65685424949238,4.74446671000015,4.74448416000016,4.74444311000014,0.053765493896211,2.35667887,-6.28178134,-6.7841257,-6.53295352,1.08479705011337,2.35552472307045
Cr(PO3)3,5.25604035,1.99600129,0.621380769230769,0.552596153846154,-10.5140923146271,1.52246077023495,10.8461538461538,12.3683894615385,1.23581616923077,0.810769230769231,3.01461538461538,5.76923076923077,2.53846153846154,5,4.47213595499958,6.25064858379125,15.2833922400135,8.33364917534906,0.353309919648108,1.4694493,-4.76913613,-6.76513742,-5.76713677,1.71782093870221,5.7095309459998
S2I2O11,4.04752513,2.66288789,0.556136666666667,0.569283333333333,-11.2751600074368,3.77032066915348,15.0666666666667,12.7614096666667,1.75629813893333,0.809333333333333,3.22133333333333,7.46666666666667,1.86666666666667,6,5.09288719686584,18.3250052300034,4.58164415013276,10.5805390700008,0.44312636047444,1.42773292,-5.14403458,-7.80692247,-6.47547852,1.77412978707104,5.06589738014567
NaMnO4,3.14211175,1.95349603,0.816216666666667,0.643416666666667,-9.5024433396009,1.84693000121819,11.3333333333333,11.1742224933333,0.978724575,0.948333333333333,2.70666666666667,5.33333333333333,2.33333333333333,7,4.69041575982343,5.71094442500893,8.38538605000003,8.98667382103081,0.288336254123438,1.59693695,-6.91988915,-8.87338518,-7.89663717,3.21843078042498,12.6108355745923
SrAl2O6,5.35314026,3.05633086,0.770716666666667,0.82105,-10.3330244512598,1.73061666780814,12.4444444444444,11.0416372722222,1.07604086666667,0.925555555555555,2.75666666666667,4.88888888888889,2.44444444444444,0,0,5.3197575013983,5.04647030430958,10.8083787559428,0.359409412713755,0.97364587,-5.08488748,-8.14121834,-6.61305291,1.84405307694044,6.3911338357739
PdI2,1.04738013,0.34743965,1.09671666666667,0.907916666666667,-7.16112000472329,2.55118000168269,50.6666666666667,9.746453,2.22674865333333,1.39,2.50666666666667,14.6666666666667,0.666666666666667,2,2.12132034355964,6.83466514379907,8.20703322000004,6.83342878740249,0.009868619229815,2.60849917,-5.14120931,-5.48864896,-5.31492913,1.61782581577035,5.65573280942015
La2W2O9,4.40026212,2.98471276,0.849519230769231,0.603565384615385,-9.80139846800322,1.78758692425597,25.6923076923077,11.4957196153846,1.22289046923077,1.02461538461538,2.91384615384615,7.69230769230769,3.69230769230769,6,4.52493093869951,6.99829153095793,7.2811545450057,7.24410603858766,0.465852968155692,1.78145809,-5.78974642,-8.77445918,-7.2821028,4.19345164355865,27.9664672617983
Mn3V2O8,1.72675483,0.18283137,0.820088461538461,0.430334615384615,-9.30604231383034,1.55339384717843,14.2307692307692,11.1337636923077,0.860320492307692,0.962307692307692,2.72538461538462,6.07692307692308,3.46153846153846,5,3.64453134101659,6.57900351241323,6.57900351241323,8.30821491,0.355723741652811,1.68132353,-6.1867791,-6.36961047,-6.27750532,1.75427477497032,3.87918434823994
Ca(H2N)2,4.11062485,2.5647241,0.709664285714286,0.70375,-8.34699143407689,-0.098304285779125,5.42857142857143,12.7964505526869,0.414706142857143,0.631428571428571,2.26857142857143,2.28571428571429,1.42857142857143,2,2.54950975679639,6.31767714179114,7.17008344000001,6.19927905366908,0.239306378792919,0.96284515,-5.22215137,-7.78687547,-6.50451342,1.15994464567049,2.3474830307393
C13F7,1.70610849,1.12525236,0.55642,0.54698,-13.4045395088413,-0.997918500658202,7.05,13.4171742,2.0107902862,0.6935,3.0505,5.05,2.95,4,3.71521424703993,10.7294169254167,12.8878051402427,21.471177329178,0.094835198554051,1.32295076,-5.48018505,-6.60543741,-6.04281123,3.30705182143837,16.5797607161055
Zn7(Mo3O8)2,1.38509837,0.59593645,0.840163793103448,0.655536206896552,-9.33071690270603,1.50549551823437,20.3448275862069,11.2483737586207,0.811091889655173,0.977241379310345,2.74310344827586,7.44827586206897,2.3448275862069,6,2.96273147243853,13.9031397579716,13.902802091209,13.8961567099991,0.389019826827859,0.7427266,-4.34611644,-4.94205289,-4.74443961,2.66634875884002,12.4767556430272
Y10W2O21,4.07877586,2.72553165,0.918677272727273,0.611531818181818,-9.31749455160013,1.59363848589961,21.3939393939394,11.0266610606061,1.07233173636364,1.09393939393939,2.70181818181818,5.93939393939394,4.36363636363636,6,3.86300325105313,15.8327002,10.4790554900021,10.5493926400005,0.484931241471871,1.74338076,-6.34754016,-9.07307181,-6.38816027,1.57908228446493,4.42983880091415
Ti(NO3)4,4.67254963,2.94681845,0.543032352941176,0.454961764705882,-11.2362035368229,1.63503411872549,8.58823529411765,13.4341941176471,1.01934168235294,0.727058823529412,3.23411764705882,5.64705882352941,2.58823529411765,5,4.66703867564862,8.01437704434766,14.2755034701496,10.9082702764966,0.221887935811122,1.17950794,-5.72298109,-8.66979953,-8.6250945,5.22878724750609,41.5613676776109
Li(BH)6,6.87167845,5.53791334,0.735265384615385,0.762219230769231,-8.72628308267871,-0.473835384927914,3,10.5208028149394,0.524921286153846,0.629230769230769,2.03230769230769,1.92307692307692,2.84615384615385,0,0,9.53161506,9.53158609,9.53159301,0.082995522673556,1.20592143,-4.52494091,-10.06285425,-7.29389758,2.43473402193477,10.8399383822135
ZrCl3,1.11143732,0.2212598,0.935525,0.7827,-8.78945750579731,3.56715500235281,22.75,11.38425625,2.81786621,1.2025,2.7025,6.25,2.75,3,2.82842712474619,6.62922988849297,6.63642830858028,6.05967505000045,0.192398779363733,2.51282769,-4.19439147,-4.41565127,-4.30502137,1.9313620416613,4.70563381418885
BaB4O7,7.04517828,5.31916331,0.71795,0.720033333333333,-10.6536133403602,1.06806416737114,11,11.1441771333333,0.957604675,0.844166666666667,2.76083333333333,4.66666666666667,2.83333333333333,3,3.23443016025056,10.5925876699034,8.33388131000001,13.0180159409248,0.279883310278059,1.34708683,-3.79355641,-9.11271972,-6.45313807,6.09570444630784,106.951590549486
As7H3O16,3.66343949,2.1669821,0.573880769230769,0.604488461538462,-10.3654334683752,1.39734115476781,13.9230769230769,12.5847705307348,1.20289303076923,0.762307692307692,2.95769230769231,7.84615384615385,2.15384615384615,5,3.89295263442849,12.0170822629053,4.93594835942639,12.017227560932,0.366709489496173,1.00453806,-5.103899,-7.2708811,-6.18739005,2.33752844767575,9.38768830247756
Ce(TeO3)2,2.79371177,1.40515453,0.748183333333333,0.690138888888889,-10.1678844511509,3.20573000211442,23.3333333333333,11.6962828888889,1.47559813333333,0.973333333333333,2.88444444444444,8,4.22222222222222,4,4.02492235949962,6.99607918354078,11.14937374,8.32842541033882,0.494010677308572,1.87211807,-6.09861486,-7.50376939,-6.80119213,10.7674009522268,187.305250279032
Zn3TeO6,2.84008764,1.0778126,0.70405,0.70527,-10.0228130066108,2.38934800157595,19,11.8900729,0.88775075,0.9,2.769,8.8,1.4,6,3.65148371670111,8.6796638458962,8.67966391115723,10.3817179575752,0.411660302899757,1.88635096,-6.06224261,-7.1400552,-6.6011489,2.38917185137759,7.86919975639758
Ca9Te9O28,3.58768744,2.36622184,0.819167391304348,0.838397826086956,-9.66374522376526,2.84858608883538,18.9565217391304,11.2480915484783,1.27977801521739,1.01608695652174,2.7004347826087,7.17391304347826,1.60869565217391,6,3.4786750981442,10.2488070148434,11.3059381799192,13.9044516179228,0.431799664126671,1.13512168,-4.87891741,-7.24513925,-6.06202833,1.31399238448006,2.67783280360003
V2Te2O9,3.13710353,1.92043821,0.697719230769231,0.546811538461539,-10.2843723144756,2.9182730788479,17.0769230769231,11.8518834615385,1.39592485384615,0.904615384615385,2.95538461538462,7.38461538461538,2.76923076923077,5,4.37892680916226,7.15354973919598,9.39547342000005,10.0013670030324,0.446860476261058,1.58399523,-5.77622638,-7.69666459,-5.81714454,1.07915573762114,1.13064058263387
Na2O,3.42754542,1.98579257,1.31681666666667,1.30688333333333,-6.22295333743784,0.525083333679665,10,7.96540297333333,0.852319266666667,1.32666666666667,1.76666666666667,2.66666666666667,1.33333333333333,1,2.12132034355964,3.90898217007897,3.90898436918093,3.90898436918093,0.396986038698368,2.40755062,-6.20136513,-8.1871577,-7.19426142,5.60643520567034,42.6926489585731
Ba2Sb3,0.61738601,0.25403637,1.48861,1.62217,-4.99995200329784,-2.37633000156737,53,7.24969924,0.686291114,1.694,1.586,9.8,1.8,2,2.09165006633519,6.90134244963623,13.43530871,15.6823863767259,0.086427470872087,2.86578945,-5.61200009,-5.86603646,-5.73901827,3.77744976830512,18.2873059653883
RbGa3,0.52130267,0.23015915,1.33175,1.60175,-7.43699000490525,-1.58447250104508,32.5,5.543758525,0.3473798775,1.465,1.5625,10,4,0,0,8.65835854532004,8.65835920032048,8.65787791304449,0.106869263067851,2.441379,-4.75208389,-4.98224304,-4.86716347,10.923053862511,157.417881612438
LaOF,5.89300094,4.26582189,0.96455,0.665816666666667,-10.0012233399299,1.32895000087654,24.6666666666667,12.205925,1.80661377466667,1.1,2.84,5.33333333333333,4,3,2.64575131106459,7.08191950960156,7.08191937120519,7.08173337722442,0.432344142439581,2.42036029,-4.95446265,-9.22028454,-7.0873736,7.29789250645204,72.0181210899542
TiCl4,4.80476302,3.43340024,0.86235,0.71091,-9.05982800597564,3.95676400260978,18,11.7397304,2.905289224,1.136,2.836,6.4,2.4,4,3.53553390593274,10.0596558139363,6.74331071000001,10.0875529077166,0.216148893751981,2.16334109,-4.87923619,-8.31263642,-8.27096684,4.39464061650669,28.3699074360957
Sc2Te5O13,3.83167676,2.67592656,0.70011,0.62326,-10.2113520067351,3.28292700216534,20.3,11.76033675,1.46125737,0.944,2.897,8.2,2.7,4,3.85376246654031,6.54264503852532,8.46569697688299,10.3285834205622,0.478995894085843,1.86665937,-4.27013664,-6.9460632,-5.60809992,0.90409007464086,1.0232334155913
InI,1.47762797,1.01269413,1.02705,1.30555,-8.23881000543411,1.73120500114186,51,8.11880785,1.72148919,1.405,2.22,15,3,1,1.4142135623731,6.68118349221843,6.68118227998947,4.69164535,0.163430170000003,3.2502083,-3.9424342,-4.95512833,-4.44878126,17.7822922133194,408.711336382512
K4V2O7,4.95678273,3.41176736,1.15245769230769,0.97675,-8.08992615918206,1.26563615468094,13.6923076923077,9.70626260923077,1.02222289384615,1.21538461538462,2.35538461538462,4.30769230769231,2.46153846153846,5,3.2649655434629,6.02161036625291,6.02161036625291,7.24491875015605,0.393204228146103,1.61018428,-5.41282262,-8.82458997,-7.1187063,10.7858702370513,256.925000919966
C2N2O,5.51917378,3.96218044,0.56059,0.54739,-11.5840760076406,-1.50171000099049,6.8,13.0413782,0.7690665048,0.72,2.924,4.8,3.2,4,4.10791918128875,6.91788060455264,11.8491989300282,7.48982468941095,0.173336120816146,1.16518115,-4.16117795,-8.12335839,-6.14226817,8.75485763554648,120.077372821975
