material_and_condition,Y_oxygenate,T,x_P,w_r_s,w_r_p,w_r_d,w_r_val,w_e_H,w_e_L,w_EA,w_IP,w_EN
1096,21.3659388190585,340,0.65,1.04115,1.18781,1.183505,0.894125,-5.02012645864041,1.28497748941338,-1.20516857105206,9.28540738144767,4.04011940519781
1097,18.509416897587,320,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
1098,12.1383305846543,340,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
1099,23.0548924447448,300,0.65,1.044675,1.18491,1.176335,0.886955,-4.97519945901055,1.32990448904324,-1.23104664083106,9.22828151691987,3.99861743804441
1100,11.7914763721526,340,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
1101,22.4571949481181,280,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
1102,16.1567284773373,350,0.6,1.0697,1.21949,1.15219,0.88507,-4.9704479590497,0.849647992999957,-1.14784756838099,9.24049905966692,4.04632574564296
1103,10.7309944792626,340,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
1104,13.3650574724813,340,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
1105,23.4211199567618,350,0.65,1.04115,1.18781,1.183505,0.894125,-5.02012645864041,1.28497748941338,-1.20516857105206,9.28540738144767,4.04011940519781
1106,18.2202877102547,250,0.65,1.05525,1.17621,1.154825,0.865445,-4.84041846012098,1.46468548793281,-1.30868085016804,9.05690392333647,3.87411153658421
1107,13.903311150934,340,0.4,1.1891875,1.34186,1.016175,0.838095,-4.70434346124207,-0.824279493208966,-0.95738066236519,8.97517697575217,4.00889815669349
1108,10.0870897157611,350,0.9,0.894875,1.03231,1.34725,0.94657,-5.31344595622382,3.41669797185066,-1.46589551462843,9.56707485487928,4.05058967012543
1109,6.95538874849576,300,0.35,1.230075,1.36339,0.959765,0.803945,-4.49742046294686,-1.10236449091789,-0.9906329039206,8.7303281281241,3.86984761210175
1110,9.70492990917103,245,0.45,1.18355,1.29133,1.000885,0.800545,-4.46199646323871,-0.096924499201465,-1.18290911859973,8.64876717810222,3.73292902975124
1111,9.89818436542465,340,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
1112,12.0695349898648,340,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
1113,19.464678302634,320,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
1114,26.6379004092276,300,0.8,0.959025,1.08987,1.27028,0.91412,-5.12423495778269,2.63589297828352,-1.40300964884427,9.36300648226215,3.97999841670894
1115,9.22167260426405,300,0.25,1.2907,1.42385,0.889965,0.778665,-4.35313646413558,-1.92809648411489,-0.901868968357451,8.58338562003478,3.84075832583866
1116,11.1938379552539,245,0.45,1.180025,1.29423,1.008055,0.807715,-4.50692346286857,-0.141851498831323,-1.15703104882074,8.70589304263002,3.77443099690464
1117,19.6922993564414,260,0.65,1.05525,1.17621,1.154825,0.865445,-4.84041846012098,1.46468548793281,-1.30868085016804,9.05690392333647,3.87411153658421
1118,16.1141209384535,250,0.5,1.144425,1.26835,1.05371,0.83111,-4.64645596171899,0.20362399832239,-1.16259591193382,8.86505309346638,3.85122859076628
1119,10.0386971030438,250,0.3,1.2692,1.38637,0.90694,0.77338,-4.31296096446658,-1.40291298844175,-1.01094611058651,8.51404221275994,3.75154805108671
1120,21.0255150599107,340,0.6,1.0697,1.21949,1.15219,0.88507,-4.9704479590497,0.849647992999957,-1.14784756838099,9.24049905966692,4.04632574564296
1121,9.78310336893946,340,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
1122,17.4083200301827,340,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
1123,20.747530099328,300,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
1124,16.416636961997,340,0.9,0.894875,1.03231,1.34725,0.94657,-5.31344595622382,3.41669797185066,-1.46589551462843,9.56707485487928,4.05058967012543
1125,15.3802905696681,300,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
1126,8.86590404000185,340,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
1127,21.2918007107147,300,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
1128,11.3807555094642,250,0.35,1.237125,1.35759,0.945425,0.789605,-4.40756646368714,-1.01251049165818,-1.04238904347859,8.6160763990685,3.78684367779495
1129,8.87619740832282,340,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
1130,17.2585410039657,340,0.525,1.1178125,1.26266,1.0944625,0.8607325,-4.82853971021885,0.264044247824602,-1.10068316904287,9.08744778020407,3.9933823055806
1131,8.02089413698898,320,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
1132,7.90598063528103,300,0.45,1.1712125,1.30148,1.02598,0.82564,-4.61924096194321,-0.254168997905966,-1.09233587437325,8.84870770394953,3.87818591478814
1133,16.9001274465787,260,0.5,1.144425,1.26835,1.05371,0.83111,-4.64645596171899,0.20362399832239,-1.16259591193382,8.86505309346638,3.85122859076628
1134,8.48031161232717,290,0.3,1.265675,1.38927,0.91411,0.78055,-4.35788796409643,-1.4478399880716,-0.985068040807519,8.57116807728774,3.79305001824011
1135,17.9374902659143,250,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
1136,15.5043267720584,340,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
1137,15.364002360571,245,0.55,1.1194,1.23377,1.077855,0.832995,-4.65120746167985,0.683880494365674,-1.24579498438389,8.85283555071934,3.80352028316773
1138,9.25973585790666,275,0.25,1.29775,1.41805,0.875625,0.764325,-4.26328246487586,-1.83824248485517,-0.953625107915441,8.46913389097918,3.75775439153187
1139,18.197027176263,320,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
1140,21.9083990203754,280,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
1141,18.2969897017791,300,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
1142,21.0892503608646,320,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
1143,17.9928683952188,320,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
1144,9.28785552359617,275,0.3,1.2692,1.38637,0.90694,0.77338,-4.31296096446658,-1.40291298844175,-1.01094611058651,8.51404221275994,3.75154805108671
1145,10.9344890364234,260,0.3,1.2692,1.38637,0.90694,0.77338,-4.31296096446658,-1.40291298844175,-1.01094611058651,8.51404221275994,3.75154805108671
1146,16.5976509572443,340,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
1147,19.0344258509742,260,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
1148,14.0479227526969,340,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
1149,26.8465753047548,300,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
1150,10.8568359786488,320,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
1151,12.4371957335021,260,0.35,1.237125,1.35759,0.945425,0.789605,-4.40756646368714,-1.01251049165818,-1.04238904347859,8.6160763990685,3.78684367779495
1152,14.6684924546989,340,0.5,1.130325,1.27995,1.08239,0.85979,-4.82616396023842,0.02391599980296,-1.05908363281784,9.09355655157759,4.01723645937988
1153,24.512335322993,300,0.6,1.073225,1.21659,1.14502,0.8779,-4.92552095941984,0.894574992629814,-1.17372563815998,9.18337319513911,4.00482377848956
1154,10.7685642072769,250,0.35,1.24065,1.35469,0.938255,0.782435,-4.36263946405729,-0.96758349202832,-1.06826711325759,8.5589505345407,3.74534171064155
1155,13.4037360721615,250,0.4,1.208575,1.32591,0.97674,0.79866,-4.45724496327786,-0.57718099524475,-1.09971004614966,8.66098472084926,3.7806373373498
1156,23.0924298218857,300,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
1157,12.6929627546466,275,0.3,1.265675,1.38927,0.91411,0.78055,-4.35788796409643,-1.4478399880716,-0.985068040807519,8.57116807728774,3.79305001824011
1158,12.9403321963614,340,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
1159,14.0577649674282,340,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
1160,9.65538208904732,290,0.45,1.1765,1.29713,1.015225,0.814885,-4.55185046249842,-0.18677849846118,-1.13115297904174,8.76301890715782,3.81593296405804
1161,25.5285292943109,280,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
1162,18.5656655215167,290,0.4,1.20505,1.32881,0.98391,0.80583,-4.50217196290771,-0.622107994874608,-1.07383197637067,8.71811058537706,3.8221393045032
1163,11.3167592246198,260,0.35,1.24065,1.35469,0.938255,0.782435,-4.36263946405729,-0.96758349202832,-1.06826711325759,8.5589505345407,3.74534171064155
1164,12.9276599606161,320,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
1165,11.9091447188294,320,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
1166,22.5894846685829,320,0.8,0.959025,1.08987,1.27028,0.91412,-5.12423495778269,2.63589297828352,-1.40300964884427,9.36300648226215,3.97999841670894
1167,10.8977392814951,300,0.3,1.258625,1.39507,0.92845,0.79489,-4.44774196335615,-1.53769398733132,-0.933311901249528,8.68541980634334,3.87605395254691
1168,22.8858023845935,320,0.65,1.044675,1.18491,1.176335,0.886955,-4.97519945901055,1.32990448904324,-1.23104664083106,9.22828151691987,3.99861743804441
1169,15.0604788341134,260,0.45,1.1765,1.29713,1.015225,0.814885,-4.55185046249842,-0.18677849846118,-1.13115297904174,8.76301890715782,3.81593296405804
1170,14.4342851779005,260,0.4,1.208575,1.32591,0.97674,0.79866,-4.45724496327786,-0.57718099524475,-1.09971004614966,8.66098472084926,3.7806373373498
1171,25.6519641693117,300,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
1172,15.4542359316605,250,0.45,1.1765,1.29713,1.015225,0.814885,-4.55185046249842,-0.18677849846118,-1.13115297904174,8.76301890715782,3.81593296405804
1173,25.9497598108417,300,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
1174,17.7877165015594,250,0.5,1.151475,1.26255,1.03937,0.81677,-4.55660196245928,0.293477997582104,-1.21435205149181,8.75080136441078,3.76822465645948
1175,12.6804273930894,250,0.45,1.18355,1.29133,1.000885,0.800545,-4.46199646323871,-0.096924499201465,-1.18290911859973,8.64876717810222,3.73292902975124
1176,22.3617384731351,320,0.6,1.073225,1.21659,1.14502,0.8779,-4.92552095941984,0.894574992629814,-1.17372563815998,9.18337319513911,4.00482377848956
1177,18.8560585595955,260,0.5,1.151475,1.26255,1.03937,0.81677,-4.55660196245928,0.293477997582104,-1.21435205149181,8.75080136441078,3.76822465645948
1178,22.2031686186478,275,0.65,1.05525,1.17621,1.154825,0.865445,-4.84041846012098,1.46468548793281,-1.30868085016804,9.05690392333647,3.87411153658421
1179,14.4853350833452,250,0.45,1.180025,1.29423,1.008055,0.807715,-4.50692346286857,-0.141851498831323,-1.15703104882074,8.70589304263002,3.77443099690464
1180,12.9775697904031,260,0.45,1.18355,1.29133,1.000885,0.800545,-4.46199646323871,-0.096924499201465,-1.18290911859973,8.64876717810222,3.73292902975124
1181,25.7336535887373,300,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
1182,22.3141775360385,320,0.55,1.1053,1.24537,1.106535,0.861675,-4.83091546019928,0.504172495846245,-1.14228270526791,9.08133900883055,3.96952815178132
1183,11.5218275364093,290,0.5,1.151475,1.26255,1.03937,0.81677,-4.55660196245928,0.293477997582104,-1.21435205149181,8.75080136441078,3.76822465645948
1184,26.0889807638678,300,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
1185,21.0682914381563,300,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
1186,14.3446210060643,290,0.35,1.2336,1.36049,0.952595,0.796775,-4.452493463317,-1.05743749128804,-1.0165109736996,8.6732022635963,3.82834564494835
1187,12.3427139891001,320,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
1188,17.641739483617,320,0.45,1.165925,1.30583,1.036735,0.836395,-4.686631461388,-0.321559497350752,-1.05351876970476,8.93439650074123,3.94043886551824
1189,14.9617084109164,260,0.45,1.180025,1.29423,1.008055,0.807715,-4.50692346286857,-0.141851498831323,-1.15703104882074,8.70589304263002,3.77443099690464
1190,19.6474826656206,300,0.45,1.1712125,1.30148,1.02598,0.82564,-4.61924096194321,-0.254168997905966,-1.09233587437325,8.84870770394953,3.87818591478814
1191,12.8421301372868,275,0.45,1.18355,1.29133,1.000885,0.800545,-4.46199646323871,-0.096924499201465,-1.18290911859973,8.64876717810222,3.73292902975124
1192,20.0988783648064,320,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
1193,24.7865481350915,300,0.55,1.1053,1.24537,1.106535,0.861675,-4.83091546019928,0.504172495846245,-1.14228270526791,9.08133900883055,3.96952815178132
1194,14.5940208841455,275,0.35,1.237125,1.35759,0.945425,0.789605,-4.40756646368714,-1.01251049165818,-1.04238904347859,8.6160763990685,3.78684367779495
1195,17.1748734053608,290,0.65,1.05525,1.17621,1.154825,0.865445,-4.84041846012098,1.46468548793281,-1.30868085016804,9.05690392333647,3.87411153658421
1196,19.193134218873,260,0.55,1.1194,1.23377,1.077855,0.832995,-4.65120746167985,0.683880494365674,-1.24579498438389,8.85283555071934,3.80352028316773
1197,18.7706055479586,250,0.55,1.1194,1.23377,1.077855,0.832995,-4.65120746167985,0.683880494365674,-1.24579498438389,8.85283555071934,3.80352028316773
1198,21.6254527815581,275,0.5,1.144425,1.26835,1.05371,0.83111,-4.64645596171899,0.20362399832239,-1.16259591193382,8.86505309346638,3.85122859076628
1199,22.8335127895449,275,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
1200,25.3470262460181,300,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
1201,23.3652322442095,300,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
1202,19.5432899350294,320,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
1203,16.0493635252553,275,0.4,1.208575,1.32591,0.97674,0.79866,-4.45724496327786,-0.57718099524475,-1.09971004614966,8.66098472084926,3.7806373373498
1204,14.1586996098358,300,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
1205,21.8970725045869,300,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
1206,15.1567684387534,275,0.45,1.180025,1.29423,1.008055,0.807715,-4.50692346286857,-0.141851498831323,-1.15703104882074,8.70589304263002,3.77443099690464
1207,22.4930863522115,300,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
1208,19.8705347117364,300,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
1209,17.2227351223731,275,0.45,1.1765,1.29713,1.015225,0.814885,-4.55185046249842,-0.18677849846118,-1.13115297904174,8.76301890715782,3.81593296405804
1210,18.1817991142441,300,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
1211,26.4803126263851,300,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
1212,24.0895634448529,300,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
1213,17.8555632038098,275,0.55,1.1194,1.23377,1.077855,0.832995,-4.65120746167985,0.683880494365674,-1.24579498438389,8.85283555071934,3.80352028316773
1214,16.9808592371138,300,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
1215,16.6506631949786,300,0.4,1.20505,1.32881,0.98391,0.80583,-4.50217196290771,-0.622107994874608,-1.07383197637067,8.71811058537706,3.8221393045032
1216,21.0596869142876,275,0.5,1.151475,1.26255,1.03937,0.81677,-4.55660196245928,0.293477997582104,-1.21435205149181,8.75080136441078,3.76822465645948
1217,19.3370023495332,290,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
1218,18.58532048072,300,0.45,1.165925,1.30583,1.036735,0.836395,-4.686631461388,-0.321559497350752,-1.05351876970476,8.93439650074123,3.94043886551824
